date,log_return,weekday,days_to_friday,target_forward_return,target_horizon_scaled_return,fwd_rvol,atm_iv_30d,quantile_0_prob,quantile_1_prob,quantile_2_prob,quantile_3_prob,expected_scaled_return_sq_plain,expected_scaled_return_sq,expected_realised_variance_plain,expected_realised_variance,expected_realised_volatility_plain,expected_realised_volatility
2013-08-06,-0.0058823699030665,1,4,-0.008836581800498202,-0.004418290900249101,0.0969406021129904,0.1095724420240937,0.20421396273379122,0.23676441421162248,0.36889248315152884,0.1901291399030574,9.878258532682328e-05,2.4681654672753423e-05,0.02489321150235947,0.006219776977533863,0.15777582673641571,0.07886556268444335
2013-08-07,-0.0029542118974315,2,3,-0.0029542118974317006,-0.0017056150342253875,0.1011434609087193,0.1125327283334509,0.20686116646184122,0.25057942128590793,0.3412138935736983,0.20134551867855266,0.00010110062044253301,2.530853856931019e-05,0.025477356351518318,0.006377751719466168,0.1596162784665722,0.07986082718996948
2013-08-08,0.0029542118974313,3,2,-2.0036056147532122e-16,-1.4167631170154375e-16,0.1050995575280629,0.1098123872508286,0.20161943823773634,0.25621979709760756,0.35047368622059294,0.19168707844406316,9.782695047017473e-05,2.4470428013969984e-05,0.024652391518484033,0.006166547859520436,0.15701080064277118,0.07852737012991354
2013-08-09,-0.0029542118974315,4,1,-0.0029542118974315,-0.0029542118974315,0.1051023799647457,0.1132826105004873,0.2137782509851522,0.2938141435237642,0.3229158381130736,0.16949176737800992,9.514980720322094e-05,2.3825801451420952e-05,0.023977751415211676,0.00600410196575808,0.15484751020023432,0.077486140475301
2013-08-12,0.0,0,5,-0.020927520105955902,-0.009359071511482199,0.1070044475769583,0.1184130526317413,0.21437251008069255,0.199006701215682,0.3838421328942416,0.20277865580938392,0.00010387282434125388,2.59872108348695e-05,0.026175951733995978,0.006548777130387115,0.161789838166666,0.08092451501484031
2013-08-13,0.0029542118974313,1,4,-0.020927520105955902,-0.010463760052977951,0.1070100166419989,0.1127325969869693,0.19289423622004923,0.21463649630643036,0.3939175844746881,0.19855168299883239,9.777704817527632e-05,2.4475650259109523e-05,0.02463981614016963,0.0061678638652956,0.15697074931390761,0.07853574896374008
2013-08-14,-0.0059171770280885,2,3,-0.0238817320033872,-0.013788124400870102,0.1070100166419989,0.1163405351807108,0.20011095683821947,0.23950750127279216,0.3768824941380024,0.18349904775098608,9.582316742368469e-05,2.3968758776965116e-05,0.024147438190768544,0.006040127211795209,0.15539445997450663,0.07771825533164785
2013-08-15,-0.0149479614358731,3,2,-0.0179645549752987,-0.01270285864403224,0.0963746626344936,0.1292428951419605,0.20174349658421176,0.24881381669028665,0.352032779507009,0.19740990721849266,9.8867406308365e-05,2.471685157709125e-05,0.02491458638970798,0.006228646597426995,0.1578435503582835,0.07892177517914176
2013-08-16,-0.0030165935394256,4,1,-0.0030165935394256,-0.0030165935394256,0.1036420228222932,0.1289676447329223,0.20364448003088934,0.24936998733884638,0.3325622480227523,0.21442328460751198,0.00010269809728214637,2.5691689781083396e-05,0.025879920515100883,0.006474305824833016,0.16087237337436433,0.08046307118693032
2013-08-19,-0.0060606246116909,0,5,0.0030165935394257,0.0013490616429285114,0.1020658913969166,0.1336418138844499,0.21079514081701162,0.17499492406652842,0.4008560491491065,0.21335388596735358,0.00010524065252074802,2.634426745564224e-05,0.026520644435228502,0.006638755398821844,0.1628516024951198,0.08147855790833465
