entry_date,exit_date,direction,direction_label,n_contracts,entry_iv,realised_vol,iv_rv_spread,entry_price,exit_price,straddle_premium,option_pnl,hedge_pnl,txn_cost,net_pnl,holding_days,stopped_out
2017-06-26,2017-06-27,-1,long_vol,225,0.0770142374576699,0.13065512328690979,-0.053640885829239884,2440.0,2420.0,4429.988590204221,-687542.8523058877,0.0,996.7474327959496,-249186.8581989874,1,True
2017-07-12,2017-08-11,-1,long_vol,226,0.0766624467803531,0.05957898835182808,0.017083458428525017,2445.0,2440.0,4418.790246267054,885646.5956563541,-614878.8469231735,998.6465956563541,269769.1021375242,22,False
2017-08-17,2017-09-07,1,short_vol,147,0.1182658600117171,0.05804180154388626,0.06022405846783084,2430.0,2465.0,6774.772309938726,-256822.02774711052,-10782.441399334311,995.8915295609927,-248972.88239024818,14,True
2017-09-11,2017-10-11,-1,long_vol,225,0.0756828974554597,0.03855268903411918,0.037130208421340516,2490.0,2555.0,4442.62013080895,-462910.4705679862,652262.471113661,999.5895294320139,188352.41101624275,22,False
2017-10-16,2017-11-15,-1,long_vol,258,0.0643254266195008,0.051816784960357964,0.012508641659142838,2555.0,2565.0,3874.5223862581042,741626.7756545909,-390907.43681506097,999.6267756545909,349719.71206387534,22,False
2017-11-21,2017-11-28,-1,long_vol,233,0.0699279307291296,0.09357825105692365,-0.023650320327794044,2600.0,2630.0,4286.150649852289,-342852.0687715118,59792.272666869234,998.6731014155833,-249668.27535389582,4,True
2017-11-30,2017-12-29,1,short_vol,177,0.0899585703877267,0.05370766607648118,0.03625090431124552,2650.0,2675.0,5619.876428121165,-507317.5528984884,216386.5579376448,994.7181277774463,-248679.53194436157,20,True
2018-01-16,2018-02-15,1,short_vol,164,0.0929487067203329,0.23614752510304382,-0.14319881838271092,2780.0,2735.0,6091.51938508694,-261009.17915425816,2653563.7012919374,999.0091791542583,2391555.5129585247,22,False
2018-02-16,2018-03-21,1,short_vol,109,0.1419225793616499,0.13447889948467484,0.007443679876975057,2735.0,2715.0,9150.148425622523,-779366.1783928551,826311.774808462,997.3661783928551,45948.230237214055,22,False
2018-03-22,2018-04-13,1,short_vol,88,0.1803693172356068,0.23496132265678468,-0.05459200542117787,2650.0,2660.0,11266.999478948901,-258153.20084878986,-4833.264481653112,991.4959541475033,-247873.9885368758,15,True
2018-04-24,2018-05-24,1,short_vol,105,0.152908363978776,0.09253385788310936,0.060374506095666636,2635.0,2730.0,9497.866420570994,224.02584004555592,-177790.1208173784,997.2759741599544,-178563.37095149278,22,False
2018-06-25,2018-07-26,1,short_vol,115,0.1348759714846088,0.08806030246062775,0.04681566902398106,2720.0,2840.0,8648.203165751693,385456.63593855535,-568343.7957919801,994.5433640614447,-183881.7032174862,22,False
2018-10-09,2018-11-08,1,short_vol,115,0.1270587645774924,0.2319113026328494,-0.10485253805535699,2885.0,2815.0,8641.240135011321,-188742.61552630196,969913.8851977688,993.7426155263021,780177.5270559406,22,False
2018-11-12,2018-12-14,1,short_vol,88,0.1745991989201473,0.20708720367226613,-0.032488004752118826,2735.0,2610.0,11256.478646878031,109429.87907473325,105643.82903930267,990.5701209252668,214083.13799311066,22,False
2018-12-17,2019-01-18,1,short_vol,76,0.2160677602325011,0.2710967837302772,-0.05502902349777608,2555.0,2675.0,13012.425581997853,-76944.34423183693,176066.06756118406,988.944344231837,98132.77898511529,22,False
2019-05-07,2019-06-06,1,short_vol,83,0.1753058920487079,0.15022036648376227,0.025085525564945615,2890.0,2850.0,11942.546462020913,-633282.2096506319,382798.6913422137,991.2313563477359,-247807.83908693396,21,True
2019-08-05,2019-08-27,1,short_vol,70,0.2116188264090202,0.20648396295987914,0.005134863449141047,2850.0,2875.0,14216.069937694601,-454536.6626241089,169318.83571983557,995.1248956386221,-248781.22390965553,16,True
2019-10-01,2019-10-23,1,short_vol,87,0.1651515981300818,0.13807356093897175,0.027078037191110044,2945.0,3005.0,11465.054525901927,-314499.3656324047,57344.03617473459,997.4597437534678,-249364.93593836695,16,True
